trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
-0.45999999999999996,20,1,0,0.1,median,-0.5569999999999999,4.61477348951193,0.07899430359209453
-0.45999999999999996,20,1,0,0.1,chen12,-0.484,4.6146519486823925,0.020746083967823903
0.98,20,1,0,0.1,median,-0.891,4.614761226484065,0.08440912272971447
0.98,20,1,0,0.1,chen12,-0.9559999999999998,4.6146546839878875,0.020746083967823906
0.6000000000000001,20,1,0,0.1,median,-0.511,4.614812767814863,0.08440912272971447
0.6000000000000001,20,1,0,0.1,chen12,-0.576,4.6146546839878875,0.020746083967823903
0.8200000000000001,20,1,0,0.1,median,-0.7310000000000001,4.614761226484065,0.08440912272971447
0.8200000000000001,20,1,0,0.1,chen12,-0.796,4.614654683987888,0.020746083967823903
0.6000000000000001,20,1,0,0.1,median,-0.511,4.614812767814863,0.08440912272971447
0.6000000000000001,20,1,0,0.1,chen12,-0.576,4.6146546839878875,0.020746083967823903
-0.64,20,1,0,0.1,median,-0.7290000000000001,4.614773489511931,0.08440912272971446
-0.64,20,1,0,0.1,chen12,-0.6639999999999999,4.6146519486823925,0.020746083967823903
0.76,20,1,0,0.1,median,-0.671,4.614761226484066,0.08440912272971447
0.76,20,1,0,0.1,chen12,-0.736,4.6146546839878875,0.020746083967823903
-0.76,20,1,0,0.1,median,-0.849,4.614773489511931,0.08440912272971447
-0.76,20,1,0,0.1,chen12,-0.784,4.6146519486823925,0.020746083967823903
0.08000000000000007,20,1,0,0.1,median,-0.207,4.614773489511931,0.05336759316289241
0.08000000000000007,20,1,0,0.1,chen12,-0.07200000000000004,4.614807520347347,0.015019986684414875
-0.6,20,1,0,0.1,median,-0.6890000000000002,4.614773489511928,0.08440912272971446
-0.6,20,1,0,0.1,chen12,-0.6239999999999999,4.6146519486823925,0.020746083967823903
0.96,20,1,0,0.1,median,-0.8709999999999999,4.614761226484066,0.08440912272971447
0.96,20,1,0,0.1,chen12,-0.9359999999999999,4.6146546839878875,0.020746083967823906
0.94,20,1,0,0.1,median,-0.851,4.614761226484065,0.08440912272971447
0.94,20,1,0,0.1,chen12,-0.916,4.6146546839878875,0.020746083967823906
-0.52,20,1,0,0.1,median,-0.6090000000000001,4.614773489511931,0.08440912272971447
-0.52,20,1,0,0.1,chen12,-0.5440000000000002,4.6146519486823925,0.020746083967823903
-0.94,20,1,0,0.1,median,-1.029,4.614773489511932,0.08440912272971447
-0.94,20,1,0,0.1,chen12,-0.9640000000000001,4.6146519486823925,0.020746083967823903
-0.6599999999999999,20,1,0,0.1,median,-0.7489999999999999,4.614773489511928,0.08440912272971447
-0.6599999999999999,20,1,0,0.1,chen12,-0.6839999999999999,4.614651948682393,0.020746083967823903
0.72,20,1,0,0.1,median,-0.631,4.614761226484065,0.08440912272971447
0.72,20,1,0,0.1,chen12,-0.696,4.6146546839878875,0.020746083967823903
0.1200000000000001,20,1,0,0.1,median,-0.205,4.614773489511931,0.05494087731370878
0.1200000000000001,20,1,0,0.1,chen12,-0.10000000000000005,4.614719141869098,0.018761663039293736
0.41999999999999993,20,1,0,0.1,median,-0.34899999999999987,4.615097810774654,0.07681731575627984
0.41999999999999993,20,1,0,0.1,chen12,-0.3959999999999999,4.614654683987888,0.020746083967823903
0.94,20,1,0,0.1,median,-0.851,4.614761226484065,0.08440912272971447
0.94,20,1,0,0.1,chen12,-0.916,4.6146546839878875,0.020746083967823906
0.6000000000000001,20,1,0,0.1,median,-0.511,4.614812767814863,0.08440912272971447
0.6000000000000001,20,1,0,0.1,chen12,-0.576,4.6146546839878875,0.020746083967823903
mean,20,1,0,0.1,median,-0.6500999999999999,4.614791305260754,0.019400747408283004
mean,20,1,0,0.1,chen12,-0.6498,4.614664591342999,0.005730270499723389
