trueloc,n_players,alpha,prop,eps,mech,selection_prop
0.0432310551404953,20,0.001,0,0.1,median,1.0
0.1270463764667511,20,0.001,0,0.1,chen12,0.02
0.14155475795269012,20,0.001,0,0.1,chen12,0.02
0.15684737265110016,20,0.001,0,0.1,chen12,0.02
0.1812567263841629,20,0.001,0,0.1,chen12,0.02
0.18978530168533325,20,0.001,0,0.1,chen12,0.02
0.19850993156433105,20,0.001,0,0.1,chen12,0.08
0.2074306607246399,20,0.001,0,0.1,chen12,0.08
0.2165473997592926,20,0.001,0,0.1,chen12,0.02
0.22586022317409515,20,0.001,0,0.1,chen12,0.08
0.23536908626556396,20,0.001,0,0.1,chen12,0.08
0.24507401883602142,20,0.001,0,0.1,chen12,0.14
0.25497502088546753,20,0.001,0,0.1,chen12,0.1
0.2650720775127411,20,0.001,0,0.1,chen12,0.04
0.2753651738166809,20,0.001,0,0.1,chen12,0.04
0.2858543395996094,20,0.001,0,0.1,chen12,0.06
0.2965395748615265,20,0.001,0,0.1,chen12,0.04
0.30742084980010986,20,0.001,0,0.1,chen12,0.04
0.3184981942176819,20,0.001,0,0.1,chen12,0.04
0.3412410616874695,20,0.001,0,0.1,chen12,0.06
0.0432310551404953,20,0.0021544346900318843,0,0.1,median,1.0
0.1270463764667511,20,0.0021544346900318843,0,0.1,chen12,0.02
0.14155475795269012,20,0.0021544346900318843,0,0.1,chen12,0.02
0.15684737265110016,20,0.0021544346900318843,0,0.1,chen12,0.02
0.1812567263841629,20,0.0021544346900318843,0,0.1,chen12,0.02
0.18978530168533325,20,0.0021544346900318843,0,0.1,chen12,0.02
0.19850993156433105,20,0.0021544346900318843,0,0.1,chen12,0.08
0.2074306607246399,20,0.0021544346900318843,0,0.1,chen12,0.08
0.2165473997592926,20,0.0021544346900318843,0,0.1,chen12,0.02
0.22586022317409515,20,0.0021544346900318843,0,0.1,chen12,0.08
0.23536908626556396,20,0.0021544346900318843,0,0.1,chen12,0.08
0.24507401883602142,20,0.0021544346900318843,0,0.1,chen12,0.14
0.25497502088546753,20,0.0021544346900318843,0,0.1,chen12,0.1
0.2650720775127411,20,0.0021544346900318843,0,0.1,chen12,0.04
0.2753651738166809,20,0.0021544346900318843,0,0.1,chen12,0.04
0.2858543395996094,20,0.0021544346900318843,0,0.1,chen12,0.06
0.2965395748615265,20,0.0021544346900318843,0,0.1,chen12,0.04
0.30742084980010986,20,0.0021544346900318843,0,0.1,chen12,0.04
0.3184981942176819,20,0.0021544346900318843,0,0.1,chen12,0.04
0.3412410616874695,20,0.0021544346900318843,0,0.1,chen12,0.06
0.0432310551404953,20,0.004641588833612777,0,0.1,median,1.0
0.1270463764667511,20,0.004641588833612777,0,0.1,chen12,0.02
0.14155475795269012,20,0.004641588833612777,0,0.1,chen12,0.02
0.15684737265110016,20,0.004641588833612777,0,0.1,chen12,0.02
0.1812567263841629,20,0.004641588833612777,0,0.1,chen12,0.02
0.18978530168533325,20,0.004641588833612777,0,0.1,chen12,0.02
0.19850993156433105,20,0.004641588833612777,0,0.1,chen12,0.08
0.2074306607246399,20,0.004641588833612777,0,0.1,chen12,0.08
0.2165473997592926,20,0.004641588833612777,0,0.1,chen12,0.02
0.22586022317409515,20,0.004641588833612777,0,0.1,chen12,0.08
0.23536908626556396,20,0.004641588833612777,0,0.1,chen12,0.08
0.24507401883602142,20,0.004641588833612777,0,0.1,chen12,0.14
0.25497502088546753,20,0.004641588833612777,0,0.1,chen12,0.1
0.2650720775127411,20,0.004641588833612777,0,0.1,chen12,0.04
0.2753651738166809,20,0.004641588833612777,0,0.1,chen12,0.04
0.2858543395996094,20,0.004641588833612777,0,0.1,chen12,0.06
0.2965395748615265,20,0.004641588833612777,0,0.1,chen12,0.04
0.30742084980010986,20,0.004641588833612777,0,0.1,chen12,0.04
0.3184981942176819,20,0.004641588833612777,0,0.1,chen12,0.04
0.3412410616874695,20,0.004641588833612777,0,0.1,chen12,0.06
0.0432310551404953,20,0.01,0,0.1,median,1.0
0.1270463764667511,20,0.01,0,0.1,chen12,0.02
0.14155475795269012,20,0.01,0,0.1,chen12,0.02
