5.368101596832275391e-01
3.921184106729924679e-04
4.323105514049530029e-02
9.802960790693759918e-03
4.323105514049530029e-02
7.940398529171943665e-03
1.656700484454631805e-02
7.764924764633178711e-01
2.165473997592926025e-01
6.431722640991210938e-01
8.822664967738091946e-04
1.568473642691969872e-03
6.626801937818527222e-02
4.667189121246337891e-01
6.916968822479248047e-01
2.205666154623031616e-02
1.067542359232902527e-01
8.822664618492126465e-02
1.568473642691969872e-03
4.323105514049530029e-02
