trueloc,n_players,alpha,prop,eps,mech,selection_prop
0.09246444702148438,10,0.001,0,0.1,median,1.0
0.20338331162929535,10,0.001,0,0.1,chen12,0.2
0.22145329415798187,10,0.001,0,0.1,chen12,0.2
0.24029219150543213,10,0.001,0,0.1,chen12,0.1
0.2599000632762909,10,0.001,0,0.1,chen12,0.2
0.2802768349647522,10,0.001,0,0.1,chen12,0.1
0.36947330832481384,10,0.001,0,0.1,chen12,0.1
0.5263360738754272,10,0.001,0,0.1,chen12,0.1
0.09246444702148438,10,0.0021544346900318843,0,0.1,median,1.0
0.20338331162929535,10,0.0021544346900318843,0,0.1,chen12,0.2
0.22145329415798187,10,0.0021544346900318843,0,0.1,chen12,0.2
0.24029219150543213,10,0.0021544346900318843,0,0.1,chen12,0.1
0.2599000632762909,10,0.0021544346900318843,0,0.1,chen12,0.2
0.2802768349647522,10,0.0021544346900318843,0,0.1,chen12,0.1
0.36947330832481384,10,0.0021544346900318843,0,0.1,chen12,0.1
0.5263360738754272,10,0.0021544346900318843,0,0.1,chen12,0.1
0.09246444702148438,10,0.004641588833612777,0,0.1,median,1.0
0.20338331162929535,10,0.004641588833612777,0,0.1,chen12,0.2
0.22145329415798187,10,0.004641588833612777,0,0.1,chen12,0.2
0.24029219150543213,10,0.004641588833612777,0,0.1,chen12,0.1
0.2599000632762909,10,0.004641588833612777,0,0.1,chen12,0.2
0.2802768349647522,10,0.004641588833612777,0,0.1,chen12,0.1
0.36947330832481384,10,0.004641588833612777,0,0.1,chen12,0.1
0.5263360738754272,10,0.004641588833612777,0,0.1,chen12,0.1
0.09246444702148438,10,0.01,0,0.1,median,1.0
0.20338331162929535,10,0.01,0,0.1,chen12,0.2
0.22145329415798187,10,0.01,0,0.1,chen12,0.2
0.24029219150543213,10,0.01,0,0.1,chen12,0.1
0.2599000632762909,10,0.01,0,0.1,chen12,0.2
0.2802768349647522,10,0.01,0,0.1,chen12,0.1
0.36947330832481384,10,0.01,0,0.1,chen12,0.1
0.5263360738754272,10,0.01,0,0.1,chen12,0.1
0.09246444702148438,10,0.021544346900318832,0,0.1,median,1.0
0.20338331162929535,10,0.021544346900318832,0,0.1,chen12,0.2
0.22145329415798187,10,0.021544346900318832,0,0.1,chen12,0.2
0.24029219150543213,10,0.021544346900318832,0,0.1,chen12,0.1
0.2599000632762909,10,0.021544346900318832,0,0.1,chen12,0.2
0.2802768349647522,10,0.021544346900318832,0,0.1,chen12,0.1
0.36947330832481384,10,0.021544346900318832,0,0.1,chen12,0.1
0.5263360738754272,10,0.021544346900318832,0,0.1,chen12,0.1
0.06843522191047668,10,0.046415888336127774,0,0.1,median,0.1
0.09477125108242035,10,0.046415888336127774,0,0.1,median,0.1
0.12610535323619843,10,0.046415888336127774,0,0.1,median,0.1
0.13168013095855713,10,0.046415888336127774,0,0.1,median,0.1
0.16782008111476898,10,0.046415888336127774,0,0.1,median,0.1
0.16993464529514313,10,0.046415888336127774,0,0.1,median,0.1
0.2339484989643097,10,0.046415888336127774,0,0.1,median,0.1
0.23548637330532074,10,0.046415888336127774,0,0.1,median,0.1
0.35774704813957214,10,0.046415888336127774,0,0.1,median,0.1
0.3598616123199463,10,0.046415888336127774,0,0.1,median,0.1
0.20338331162929535,10,0.046415888336127774,0,0.1,chen12,0.2
0.22145329415798187,10,0.046415888336127774,0,0.1,chen12,0.2
0.24029219150543213,10,0.046415888336127774,0,0.1,chen12,0.1
0.2599000632762909,10,0.046415888336127774,0,0.1,chen12,0.2
0.2802768349647522,10,0.046415888336127774,0,0.1,chen12,0.1
0.36947330832481384,10,0.046415888336127774,0,0.1,chen12,0.1
0.5263360738754272,10,0.046415888336127774,0,0.1,chen12,0.1
0.1537870168685913,10,0.1,0,0.1,median,0.1
0.16993464529514313,10,0.1,0,0.1,median,0.1
0.17108803987503052,10,0.1,0,0.1,median,0.1
0.1876201629638672,10,0.1,0,0.1,median,0.1
0.2129950225353241,10,0.1,0,0.1,median,0.1
0.23548637330532074,10,0.1,0,0.1,median,0.1
0.2777777910232544,10,0.1,0,0.1,median,0.1
0.3131487965583801,10,0.1,0,0.1,median,0.1
0.3815840482711792,10,0.1,0,0.1,median,0.1
0.4248366355895996,10,0.1,0,0.1,median,0.1
0.20338331162929535,10,0.1,0,0.1,chen12,0.1
0.22145329415798187,10,0.1,0,0.1,chen12,0.3
0.24029219150543213,10,0.1,0,0.1,chen12,0.1
0.2599000632762909,10,0.1,0,0.1,chen12,0.2
0.2802768349647522,10,0.1,0,0.1,chen12,0.1
0.36947330832481384,10,0.1,0,0.1,chen12,0.1
0.5263360738754272,10,0.1,0,0.1,chen12,0.1
0.13917724788188934,10,0.21544346900318823,0,0.1,median,0.1
0.161668598651886,10,0.21544346900318823,0,0.1,median,0.1
0.16993464529514313,10,0.21544346900318823,0,0.1,median,0.2
0.17108803987503052,10,0.21544346900318823,0,0.1,median,0.1
0.1778162270784378,10,0.21544346900318823,0,0.1,median,0.1
0.2129950225353241,10,0.21544346900318823,0,0.1,median,0.1
0.32372167706489563,10,0.21544346900318823,0,0.1,median,0.1
0.3815840482711792,10,0.21544346900318823,0,0.1,median,0.1
0.602268397808075,10,0.21544346900318823,0,0.1,median,0.1
0.20338331162929535,10,0.21544346900318823,0,0.1,chen12,0.1
0.22145329415798187,10,0.21544346900318823,0,0.1,chen12,0.3
0.24029219150543213,10,0.21544346900318823,0,0.1,chen12,0.1
0.2599000632762909,10,0.21544346900318823,0,0.1,chen12,0.2
0.2802768349647522,10,0.21544346900318823,0,0.1,chen12,0.1
0.36947330832481384,10,0.21544346900318823,0,0.1,chen12,0.1
0.5263360738754272,10,0.21544346900318823,0,0.1,chen12,0.1
0.13917724788188934,10,0.46415888336127775,0,0.1,median,0.2
0.161668598651886,10,0.46415888336127775,0,0.1,median,0.1
0.16993464529514313,10,0.46415888336127775,0,0.1,median,0.2
0.17108803987503052,10,0.46415888336127775,0,0.1,median,0.1
0.24375241994857788,10,0.46415888336127775,0,0.1,median,0.1
0.32372167706489563,10,0.46415888336127775,0,0.1,median,0.1
0.3815840482711792,10,0.46415888336127775,0,0.1,median,0.1
0.602268397808075,10,0.46415888336127775,0,0.1,median,0.1
0.20338331162929535,10,0.46415888336127775,0,0.1,chen12,0.1
0.22145329415798187,10,0.46415888336127775,0,0.1,chen12,0.3
0.24029219150543213,10,0.46415888336127775,0,0.1,chen12,0.1
0.2599000632762909,10,0.46415888336127775,0,0.1,chen12,0.2
0.2802768349647522,10,0.46415888336127775,0,0.1,chen12,0.1
0.36947330832481384,10,0.46415888336127775,0,0.1,chen12,0.1
0.5263360738754272,10,0.46415888336127775,0,0.1,chen12,0.1
0.13917724788188934,10,1.0,0,0.1,median,0.2
0.161668598651886,10,1.0,0,0.1,median,0.1
0.16993464529514313,10,1.0,0,0.1,median,0.2
0.17108803987503052,10,1.0,0,0.1,median,0.1
0.24375241994857788,10,1.0,0,0.1,median,0.1
0.32372167706489563,10,1.0,0,0.1,median,0.1
0.3815840482711792,10,1.0,0,0.1,median,0.1
0.602268397808075,10,1.0,0,0.1,median,0.1
0.20338331162929535,10,1.0,0,0.1,chen12,0.1
0.22145329415798187,10,1.0,0,0.1,chen12,0.3
0.24029219150543213,10,1.0,0,0.1,chen12,0.1
0.2599000632762909,10,1.0,0,0.1,chen12,0.2
0.2802768349647522,10,1.0,0,0.1,chen12,0.1
0.36947330832481384,10,1.0,0,0.1,chen12,0.1
0.5263360738754272,10,1.0,0,0.1,chen12,0.1
