trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
0.33333333333333326,100,0.0001,0,0.1,median,-1.3333333333333335,0.7083885709718574,7.021666937153402e-17
0.33333333333333326,100,0.0001,0,0.1,chen12,-0.3717171717171716,,0.02845546159460043
0.39393939393939403,100,0.0001,0,0.1,median,-1.393939393939394,0.693603905121604,0.0
0.39393939393939403,100,0.0001,0,0.1,chen12,-0.43232323232323233,,0.02845546159460043
0.41414141414141414,100,0.0001,0,0.1,median,-1.414141414141414,3.5708997790721934e-08,7.021666937153402e-17
0.41414141414141414,100,0.0001,0,0.1,chen12,-0.4525252525252525,,0.02845546159460043
0.9191919191919191,100,0.0001,0,0.1,median,-1.9191919191919193,,7.021666937153402e-17
0.9191919191919191,100,0.0001,0,0.1,chen12,-0.9575757575757574,,0.028455461594600422
0.9393939393939394,100,0.0001,0,0.1,median,-1.939393939393939,,1.4043333874306804e-16
0.9393939393939394,100,0.0001,0,0.1,chen12,-0.9777777777777776,,0.028455461594600422
0.19191919191919182,100,0.0001,0,0.1,median,-1.1919191919191918,,0.0
0.19191919191919182,100,0.0001,0,0.1,chen12,-0.23030303030303018,,0.02845546159460043
0.7575757575757576,100,0.0001,0,0.1,median,-1.7575757575757573,,7.021666937153402e-17
0.7575757575757576,100,0.0001,0,0.1,chen12,-0.7959595959595959,,0.02845546159460043
0.6363636363636365,100,0.0001,0,0.1,median,-1.6363636363636362,,7.021666937153402e-17
0.6363636363636365,100,0.0001,0,0.1,chen12,-0.6747474747474748,,0.02845546159460043
-0.23232323232323238,100,0.0001,0,0.1,median,-0.7676767676767675,,3.510833468576701e-17
-0.23232323232323238,100,0.0001,0,0.1,chen12,-0.19393939393939402,,0.02845546159460043
0.3535353535353536,100,0.0001,0,0.1,median,-1.3535353535353534,0.7083885709718558,7.021666937153402e-17
0.3535353535353536,100,0.0001,0,0.1,chen12,-0.39191919191919194,,0.02845546159460043
0.9797979797979799,100,0.0001,0,0.1,median,-1.97979797979798,,0.0
0.9797979797979799,100,0.0001,0,0.1,chen12,-1.018181818181818,,0.028455461594600436
0.07070707070707072,100,0.0001,0,0.1,median,-1.0707070707070707,,0.0
0.07070707070707072,100,0.0001,0,0.1,chen12,-0.12525252525252525,1.145969354152769e-16,0.020759971844307286
0.8181818181818181,100,0.0001,0,0.1,median,-1.818181818181818,,7.021666937153402e-17
0.8181818181818181,100,0.0001,0,0.1,chen12,-0.8565656565656564,,0.02845546159460043
0.5757575757575757,100,0.0001,0,0.1,median,-1.5757575757575757,,0.0
0.5757575757575757,100,0.0001,0,0.1,chen12,-0.6141414141414139,,0.02845546159460043
0.3737373737373737,100,0.0001,0,0.1,median,-1.3737373737373737,0.0009134489782538395,0.0
0.3737373737373737,100,0.0001,0,0.1,chen12,-0.4121212121212121,,0.028455461594600426
0.5757575757575757,100,0.0001,0,0.1,median,-1.5757575757575757,,0.0
0.5757575757575757,100,0.0001,0,0.1,chen12,-0.6141414141414139,,0.02845546159460043
0.33333333333333326,100,0.0001,0,0.1,median,-1.3333333333333335,0.7083885709718574,7.021666937153402e-17
0.33333333333333326,100,0.0001,0,0.1,chen12,-0.3717171717171716,,0.02845546159460043
-0.11111111111111116,100,0.0001,0,0.1,median,-0.888888888888889,,3.510833468576701e-17
