trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
0.09090909090909083,10,0.0001,0,0.1,median,-1.0909090909090906,,7.021666937153402e-17
0.09090909090909083,10,0.0001,0,0.1,chen12,-0.14545454545454545,1.0458697736571809e-68,0.033170708285695
0.43434343434343425,10,0.0001,0,0.1,median,-1.4343434343434343,1.0986122886688308,0.0
0.43434343434343425,10,0.0001,0,0.1,chen12,-0.42020202020202013,,0.05125105606602529
-0.010101010101010055,10,0.0001,0,0.1,median,-0.98989898989899,,0.0
-0.010101010101010055,10,0.0001,0,0.1,chen12,-0.14545454545454542,7.141366834460828e-08,0.023869180586249577
-0.8585858585858586,10,0.0001,0,0.1,median,-0.14141414141414144,,0.0
-0.8585858585858586,10,0.0001,0,0.1,chen12,-0.8727272727272727,,0.05125105606602529
-0.29292929292929293,10,0.0001,0,0.1,median,-0.707070707070707,,3.510833468576701e-17
-0.29292929292929293,10,0.0001,0,0.1,chen12,-0.307070707070707,,0.051251056066025306
-0.2727272727272727,10,0.0001,0,0.1,median,-0.7272727272727273,,0.0
-0.2727272727272727,10,0.0001,0,0.1,chen12,-0.28686868686868683,,0.05125105606602529
0.8383838383838385,10,0.0001,0,0.1,median,-1.8383838383838385,,0.0
0.8383838383838385,10,0.0001,0,0.1,chen12,-0.8242424242424244,,0.051251056066025306
-0.5151515151515151,10,0.0001,0,0.1,median,-0.48484848484848475,,3.510833468576701e-17
-0.5151515151515151,10,0.0001,0,0.1,chen12,-0.5292929292929293,,0.05125105606602529
1.0,10,0.0001,0,0.1,median,-2.0,,0.0
1.0,10,0.0001,0,0.1,chen12,-0.985858585858586,,0.05125105606602529
-0.19191919191919193,10,0.0001,0,0.1,median,-0.8080808080808082,,3.510833468576701e-17
-0.19191919191919193,10,0.0001,0,0.1,chen12,-0.22222222222222224,,0.04398291122641866
mean,10,0.0001,0,0.1,median,-1.0222222222222221,,0.0
mean,10,0.0001,0,0.1,chen12,-0.47393939393939394,,0.008476186054325863
0.09090909090909083,10,0.0006812920690579615,0,0.1,median,-0.9898989898989898,0.8617234645823102,0.0381438537141398
