trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
0.09090909090909083,10,1,0,0.1,median,-0.2313131313131313,4.604093550615636,0.062405116222647695
0.09090909090909083,10,1,0,0.1,chen12,-0.14343434343434341,4.604948069170547,0.03337310146873809
0.43434343434343425,10,1,0,0.1,median,-0.3484848484848484,4.604975086002472,0.08296674802244976
0.43434343434343425,10,1,0,0.1,chen12,-0.41818181818181815,4.604713107411311,0.05111151035896287
-0.010101010101010055,10,1,0,0.1,median,-0.25151515151515147,4.604017270552605,0.06731321013249171
-0.010101010101010055,10,1,0,0.1,chen12,-0.14343434343434341,4.604985819428734,0.024980351425696365
-0.8585858585858586,10,1,0,0.1,median,-0.9787878787878789,4.604017270552605,0.09570353928614501
-0.8585858585858586,10,1,0,0.1,chen12,-0.8747474747474747,4.604718288922581,0.05111151035896287
-0.29292929292929293,10,1,0,0.1,median,-0.4696969696969697,4.604017270552604,0.06453984262921167
-0.29292929292929293,10,1,0,0.1,chen12,-0.309090909090909,4.60471828892258,0.05111151035896287
-0.2727272727272727,10,1,0,0.1,median,-0.45353535353535357,4.604017270552605,0.06347502394991515
-0.2727272727272727,10,1,0,0.1,chen12,-0.28888888888888886,4.60471828892258,0.05111151035896287
0.8383838383838385,10,1,0,0.1,median,-0.7181818181818183,4.603956528048949,0.09570353928614501
0.8383838383838385,10,1,0,0.1,chen12,-0.8222222222222223,4.604713107411311,0.05111151035896289
-0.5151515151515151,10,1,0,0.1,median,-0.6474747474747475,4.604017270552605,0.08720220214403712
-0.5151515151515151,10,1,0,0.1,chen12,-0.5313131313131313,4.60471828892258,0.05111151035896287
1.0,10,1,0,0.1,median,-0.8797979797979798,4.603956528048949,0.09570353928614501
1.0,10,1,0,0.1,chen12,-0.9838383838383841,4.604713107411311,0.051111510358962865
-0.19191919191919193,10,1,0,0.1,median,-0.3888888888888889,4.604017270552605,0.06146279970333858
-0.19191919191919193,10,1,0,0.1,chen12,-0.22424242424242427,4.604723001126371,0.043745654382105655
mean,10,1,0,0.1,median,-0.5367676767676767,4.604108531603163,0.027497094298817724
mean,10,1,0,0.1,chen12,-0.47393939393939394,4.604766936764991,0.008476186054325867
