trueloc,n_players,alpha,prop,eps,mech,selection_prop
-1.0,10,0.0001,0,0.1,median,1.0
-0.23232323232323238,10,0.0001,0,0.1,chen12,0.2
-0.11111111111111116,10,0.0001,0,0.1,chen12,0.1
-0.0505050505050505,10,0.0001,0,0.1,chen12,0.1
-0.030303030303030276,10,0.0001,0,0.1,chen12,0.1
0.09090909090909083,10,0.0001,0,0.1,chen12,0.1
0.11111111111111116,10,0.0001,0,0.1,chen12,0.1
0.1717171717171717,10,0.0001,0,0.1,chen12,0.1
0.19191919191919182,10,0.0001,0,0.1,chen12,0.1
0.23232323232323226,10,0.0001,0,0.1,chen12,0.1
-0.9898989898989898,10,0.0006812920690579615,0,0.1,median,0.1
-0.9797979797979798,10,0.0006812920690579615,0,0.1,median,0.1
-0.9696969696969697,10,0.0006812920690579615,0,0.1,median,0.1
-0.9494949494949495,10,0.0006812920690579615,0,0.1,median,0.2
-0.9292929292929293,10,0.0006812920690579615,0,0.1,median,0.1
-0.9090909090909091,10,0.0006812920690579615,0,0.1,median,0.1
-0.898989898989899,10,0.0006812920690579615,0,0.1,median,0.1
-0.8585858585858586,10,0.0006812920690579615,0,0.1,median,0.1
-0.5555555555555556,10,0.0006812920690579615,0,0.1,median,0.1
-0.23232323232323238,10,0.0006812920690579615,0,0.1,chen12,0.2
-0.11111111111111116,10,0.0006812920690579615,0,0.1,chen12,0.1
-0.0505050505050505,10,0.0006812920690579615,0,0.1,chen12,0.1
-0.030303030303030276,10,0.0006812920690579615,0,0.1,chen12,0.1
0.09090909090909083,10,0.0006812920690579615,0,0.1,chen12,0.1
0.11111111111111116,10,0.0006812920690579615,0,0.1,chen12,0.1
0.1717171717171717,10,0.0006812920690579615,0,0.1,chen12,0.1
0.19191919191919182,10,0.0006812920690579615,0,0.1,chen12,0.1
0.23232323232323226,10,0.0006812920690579615,0,0.1,chen12,0.1
-0.5656565656565656,10,0.004641588833612782,0,0.1,median,0.1
-0.505050505050505,10,0.004641588833612782,0,0.1,median,0.1
-0.41414141414141414,10,0.004641588833612782,0,0.1,median,0.1
-0.23232323232323232,10,0.004641588833612782,0,0.1,median,0.1
-0.21212121212121215,10,0.004641588833612782,0,0.1,median,0.1
-0.20202020202020204,10,0.004641588833612782,0,0.1,median,0.1
-0.19191919191919193,10,0.004641588833612782,0,0.1,median,0.1
-0.1616161616161616,10,0.004641588833612782,0,0.1,median,0.1
-0.12121212121212122,10,0.004641588833612782,0,0.1,median,0.1
-0.1111111111111111,10,0.004641588833612782,0,0.1,median,0.1
-0.23232323232323238,10,0.004641588833612782,0,0.1,chen12,0.2
-0.11111111111111116,10,0.004641588833612782,0,0.1,chen12,0.1
