trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
0.9191919191919191,10,0.0001,0,0.1,median,-1.9191919191919193,,9.930136612989092e-18
0.9191919191919191,10,0.0001,0,0.1,chen12,-0.9091717171717171,,0.0046564656533007245
0.2525252525252526,10,0.0001,0,0.1,median,-1.2525252525252526,,0.0
0.2525252525252526,10,0.0001,0,0.1,chen12,-0.24298989898989903,,0.0046056366985511256
-0.898989898989899,10,0.0001,0,0.1,median,-0.101010101010101,,0.0
-0.898989898989899,10,0.0001,0,0.1,chen12,-0.909010101010101,,0.004656465653300725
0.09090909090909083,10,0.0001,0,0.1,median,-1.0909090909090906,,9.930136612989092e-18
0.09090909090909083,10,0.0001,0,0.1,chen12,-0.10771717171717166,,0.0034003998156443387
0.4747474747474747,10,0.0001,0,0.1,median,-1.4747474747474745,,9.930136612989092e-18
0.4747474747474747,10,0.0001,0,0.1,chen12,-0.4647272727272727,,0.004656465653300725
-0.1515151515151515,10,0.0001,0,0.1,median,-0.8484848484848483,,9.930136612989092e-18
-0.1515151515151515,10,0.0001,0,0.1,chen12,-0.16662626262626262,,0.004282684960437805
0.2727272727272727,10,0.0001,0,0.1,median,-1.272727272727273,,9.930136612989092e-18
0.2727272727272727,10,0.0001,0,0.1,chen12,-0.26294949494949493,,0.004629018102250207
-0.3737373737373737,10,0.0001,0,0.1,median,-0.6262626262626263,,0.0
-0.3737373737373737,10,0.0001,0,0.1,chen12,-0.38375757575757574,,0.004656465653300725
-0.797979797979798,10,0.0001,0,0.1,median,-0.202020202020202,,0.0
-0.797979797979798,10,0.0001,0,0.1,chen12,-0.808,,0.004656465653300725
0.7171717171717171,10,0.0001,0,0.1,median,-1.7171717171717167,,1.9860273225978184e-17
0.7171717171717171,10,0.0001,0,0.1,chen12,-0.707151515151515,,0.004656465653300725
mean,10,0.0001,0,0.1,median,-1.0505050505050504,,9.930136612989092e-18
mean,10,0.0001,0,0.1,chen12,-0.496210101010101,,0.0008222724725914868
0.9191919191919191,10,0.0006812920690579615,0,0.1,median,-1.2085050505050503,,0.0007986617722582485
0.9191919191919191,10,0.0006812920690579615,0,0.1,chen12,-0.9058181818181817,,0.004639235131115401
0.2525252525252526,10,0.0006812920690579615,0,0.1,median,-0.5418383838383838,1.4535644634916023,0.0007986617722582492
0.2525252525252526,10,0.0006812920690579615,0,0.1,chen12,-0.2396363636363637,1.0948317213994252,0.004588923996601717
-0.898989898989899,10,0.0006812920690579615,0,0.1,median,-0.6096767676767677,,0.0007986617722582491
-0.898989898989899,10,0.0006812920690579615,0,0.1,chen12,-0.9123636363636364,,0.004639235131115401
0.09090909090909083,10,0.0006812920690579615,0,0.1,median,-0.3802222222222222,1.427616131780671,0.0007986617722582493
0.09090909090909083,10,0.0006812920690579615,0,0.1,chen12,-0.10557575757575753,1.8175190374518773,0.003354621218869513
0.4747474747474747,10,0.0006812920690579615,0,0.1,median,-0.764060606060606,2.075165091251602,0.0007986617722582491
0.4747474747474747,10,0.0006812920690579615,0,0.1,chen12,-0.4613737373737373,0.8550244099475376,0.004639235131115401
-0.1515151515151515,10,0.0006812920690579615,0,0.1,median,-0.13779797979797984,1.308290038238391,0.0007986617722582493
-0.1515151515151515,10,0.0006812920690579615,0,0.1,chen12,-0.16957575757575757,0.9390200552705289,0.00428804370838449
0.2727272727272727,10,0.0006812920690579615,0,0.1,median,-0.5620404040404039,1.521661061983942,0.0007986617722582492
0.2727272727272727,10,0.0006812920690579615,0,0.1,chen12,-0.2595959595959596,0.9801788601616318,0.004612037589334694
-0.3737373737373737,10,0.0006812920690579615,0,0.1,median,-0.0844242424242424,1.8378159729684094,0.0007986617722582493
-0.3737373737373737,10,0.0006812920690579615,0,0.1,chen12,-0.3871111111111111,1.0917753641031864,0.004639235131115401
-0.797979797979798,10,0.0006812920690579615,0,0.1,median,-0.5086666666666667,,0.0007986617722582493
-0.797979797979798,10,0.0006812920690579615,0,0.1,chen12,-0.8113535353535354,,0.004639235131115401
0.7171717171717171,10,0.0006812920690579615,0,0.1,median,-1.0064848484848485,,0.0007986617722582488
0.7171717171717171,10,0.0006812920690579615,0,0.1,chen12,-0.7037979797979796,,0.004639235131115401
mean,10,0.0006812920690579615,0,0.1,median,-0.5803717171717171,,0.0003194647089033002
mean,10,0.0006812920690579615,0,0.1,chen12,-0.49562020202020196,,0.0008074026245073909
0.9191919191919191,10,0.004641588833612782,0,0.1,median,-0.7381414141414141,3.112709695553722,0.0018536508922787679
0.9191919191919191,10,0.004641588833612782,0,0.1,chen12,-0.9035959595959595,4.261630683253461,0.004619333702241925
0.2525252525252526,10,0.004641588833612782,0,0.1,median,-0.07353535353535359,2.7107474427619707,0.0016847564347598888
0.2525252525252526,10,0.004641588833612782,0,0.1,chen12,-0.23741414141414147,4.269001123859813,0.0045692750477279885
-0.898989898989899,10,0.004641588833612782,0,0.1,median,-1.0800404040404041,3.1989310397418995,0.0018536508922787677
-0.898989898989899,10,0.004641588833612782,0,0.1,chen12,-0.9145858585858586,4.216896595217329,0.004619333702241925
0.09090909090909083,10,0.004641588833612782,0,0.1,median,-0.09042424242424252,2.4936587058764506,0.0018258925163539667
0.09090909090909083,10,0.004641588833612782,0,0.1,chen12,-0.10416161616161611,4.4191036300395,0.003314075253558117
0.4747474747474747,10,0.004641588833612782,0,0.1,median,-0.2936969696969696,3.4051118447000053,0.0018536508922787679
0.4747474747474747,10,0.004641588833612782,0,0.1,chen12,-0.45915151515151514,4.261630683253461,0.004619333702241925
-0.1515151515151515,10,0.004641588833612782,0,0.1,median,-0.33256565656565656,2.579681965486125,0.0018536508922787679
-0.1515151515151515,10,0.004641588833612782,0,0.1,chen12,-0.17155555555555554,4.235409925592722,0.0042811065721724
0.2727272727272727,10,0.004641588833612782,0,0.1,median,-0.09252525252525248,2.785553570727578,0.0017673246402521651
0.2727272727272727,10,0.004641588833612782,0,0.1,chen12,-0.25737373737373737,4.263524218927415,0.0045922529175214015
-0.3737373737373737,10,0.004641588833612782,0,0.1,median,-0.5547878787878787,3.395065952543953,0.0018536508922787679
-0.3737373737373737,10,0.004641588833612782,0,0.1,chen12,-0.38933333333333336,4.217321235605097,0.004619333702241925
-0.797979797979798,10,0.004641588833612782,0,0.1,median,-0.9790303030303031,3.2050734002107406,0.0018536508922787679
-0.797979797979798,10,0.004641588833612782,0,0.1,chen12,-0.8135757575757576,4.216896595217332,0.004619333702241925
0.7171717171717171,10,0.004641588833612782,0,0.1,median,-0.536121212121212,3.1497358498036334,0.0018536508922787679
0.7171717171717171,10,0.004641588833612782,0,0.1,chen12,-0.7015757575757575,4.261630683253465,0.004619333702241925
mean,10,0.004641588833612782,0,0.1,median,-0.4770868686868687,3.0036269467406074,0.00010446753549720524
mean,10,0.004641588833612782,0,0.1,chen12,-0.4952323232323232,4.26230453742196,0.0007990832416839241
0.9191919191919191,10,0.03162277660168379,0,0.1,median,-0.7376767676767676,3.7583210772755082,0.006940284888330643
0.9191919191919191,10,0.03162277660168379,0,0.1,chen12,-0.9034747474747473,4.596412342397966,0.004620278958606426
0.2525252525252526,10,0.03162277660168379,0,0.1,median,-0.13311111111111115,4.074696447593854,0.004776535085148131
0.2525252525252526,10,0.03162277660168379,0,0.1,chen12,-0.2372929292929294,4.5965689153329095,0.004570256376016127
-0.898989898989899,10,0.03162277660168379,0,0.1,median,-1.0805050505050504,3.7862366541887695,0.006940284888330643
-0.898989898989899,10,0.03162277660168379,0,0.1,chen12,-0.9147070707070707,4.59620536058219,0.004620278958606427
0.09090909090909083,10,0.03162277660168379,0,0.1,median,-0.1450707070707071,4.1992497206396875,0.004742936924343307
0.09090909090909083,10,0.03162277660168379,0,0.1,chen12,-0.1039595959595959,4.600429030319627,0.003322564054266617
0.4747474747474747,10,0.03162277660168379,0,0.1,median,-0.29711111111111105,3.8716077873107757,0.006602114844221059
0.4747474747474747,10,0.03162277660168379,0,0.1,chen12,-0.459030303030303,4.596412342397966,0.004620278958606427
-0.1515151515151515,10,0.03162277660168379,0,0.1,median,-0.3354141414141414,4.169481824965935,0.006706759819982396
-0.1515151515151515,10,0.03162277660168379,0,0.1,chen12,-0.17183838383838385,4.5972218541877945,0.004268889457730932
0.2727272727272727,10,0.03162277660168379,0,0.1,median,-0.14212121212121212,4.053569098573918,0.004940645562435635
0.2727272727272727,10,0.03162277660168379,0,0.1,chen12,-0.25725252525252523,4.596466458373965,0.004593216541834671
-0.3737373737373737,10,0.03162277660168379,0,0.1,median,-0.5553333333333332,3.9386288810009025,0.006927341893365799
-0.3737373737373737,10,0.03162277660168379,0,0.1,chen12,-0.38945454545454544,4.596212111892453,0.004620278958606427
-0.797979797979798,10,0.03162277660168379,0,0.1,median,-0.9794949494949494,3.786943717937361,0.006940284888330643
-0.797979797979798,10,0.03162277660168379,0,0.1,chen12,-0.8136969696969697,4.59620536058219,0.004620278958606427
0.7171717171717171,10,0.03162277660168379,0,0.1,median,-0.5356565656565656,3.763203982888149,0.006940284888330644
0.7171717171717171,10,0.03162277660168379,0,0.1,chen12,-0.7014545454545453,4.596412342397967,0.004620278958606427
mean,10,0.03162277660168379,0,0.1,median,-0.49414949494949495,3.940193919237486,0.0012656825523140955
mean,10,0.03162277660168379,0,0.1,chen12,-0.49521616161616155,4.596854611846503,0.0008014606398500521
0.9191919191919191,10,0.21544346900318845,0,0.1,median,-0.8880808080808081,4.5405929040253294,0.01214114186487759
0.9191919191919191,10,0.21544346900318845,0,0.1,chen12,-0.9035555555555554,4.604979069756649,0.004614817477758487
0.2525252525252526,10,0.21544346900318845,0,0.1,median,-0.2870707070707071,4.57739608420566,0.00897978775379768
0.2525252525252526,10,0.21544346900318845,0,0.1,chen12,-0.23737373737373746,4.604982426231354,0.00456471787972683
-0.898989898989899,10,0.21544346900318845,0,0.1,median,-0.9301010101010102,4.541191612099629,0.01214114186487759
-0.898989898989899,10,0.21544346900318845,0,0.1,chen12,-0.9146262626262626,4.60497840950265,0.004614817477758487
0.09090909090909083,10,0.21544346900318845,0,0.1,median,-0.22901010101010097,4.59501116635276,0.007047529342231163
0.09090909090909083,10,0.21544346900318845,0,0.1,chen12,-0.1039595959595959,4.6050662458893665,0.0033186310597909303
0.4747474747474747,10,0.21544346900318845,0,0.1,median,-0.4519595959595959,4.550896581767443,0.011510813146956761
0.4747474747474747,10,0.21544346900318845,0,0.1,chen12,-0.4591111111111111,4.604979069756648,0.0046148174777584875
-0.1515151515151515,10,0.21544346900318845,0,0.1,median,-0.2654949494949495,4.58735648483508,0.008552011048291803
-0.1515151515151515,10,0.21544346900318845,0,0.1,chen12,-0.17167676767676768,4.6050013438761095,0.00426965727758492
0.2727272727272727,10,0.21544346900318845,0,0.1,median,-0.2985454545454545,4.57448533922318,0.009268510561672435
0.2727272727272727,10,0.21544346900318845,0,0.1,chen12,-0.2573333333333333,4.604980270148786,0.004587714304369494
-0.3737373737373737,10,0.21544346900318845,0,0.1,median,-0.4171313131313131,4.557198066325208,0.011278956173423314
-0.3737373737373737,10,0.21544346900318845,0,0.1,chen12,-0.3893737373737374,4.604978538810355,0.004614817477758487
-0.797979797979798,10,0.21544346900318845,0,0.1,median,-0.8290909090909091,4.541241836207416,0.01214114186487759
-0.797979797979798,10,0.21544346900318845,0,0.1,chen12,-0.8136161616161617,4.604978409502649,0.004614817477758487
0.7171717171717171,10,0.21544346900318845,0,0.1,median,-0.686060606060606,4.540920268950933,0.01214114186487759
0.7171717171717171,10,0.21544346900318845,0,0.1,chen12,-0.7015353535353535,4.604979069756647,0.004614817477758487
mean,10,0.21544346900318845,0,0.1,median,-0.5282545454545454,4.5606290343992635,0.0025481752399240326
mean,10,0.21544346900318845,0,0.1,chen12,-0.49521616161616155,4.604990285323121,0.0007992577722049107
0.9191919191919191,10,1.4677992676220706,0,0.1,median,-0.9248282828282827,4.6037061709134806,0.012161906738365608
0.9191919191919191,10,1.4677992676220706,0,0.1,chen12,-0.9035555555555554,4.605166062196349,0.0046155249212791695
0.2525252525252526,10,1.4677992676220706,0,0.1,median,-0.31210101010101016,4.604535216253777,0.009294769207404584
0.2525252525252526,10,1.4677992676220706,0,0.1,chen12,-0.23737373737373746,4.6051661343956765,0.004565433086512351
-0.898989898989899,10,1.4677992676220706,0,0.1,median,-0.8933535353535353,4.603708239120063,0.012161906738365608
-0.898989898989899,10,1.4677992676220706,0,0.1,chen12,-0.9146262626262626,4.605166060108051,0.0046155249212791695
0.09090909090909083,10,1.4677992676220706,0,0.1,median,-0.23585858585858585,4.604953104839275,0.007436093063770502
0.09090909090909083,10,1.4677992676220706,0,0.1,chen12,-0.10404040404040399,4.605167941434529,0.003314547615484924
0.4747474747474747,10,1.4677992676220706,0,0.1,median,-0.49008080808080806,4.60392814105513,0.011361815126783512
0.4747474747474747,10,1.4677992676220706,0,0.1,chen12,-0.4591111111111111,4.605166062196349,0.0046155249212791695
-0.1515151515151515,10,1.4677992676220706,0,0.1,median,-0.2443030303030303,4.604766603849251,0.008432394427929998
-0.1515151515151515,10,1.4677992676220706,0,0.1,chen12,-0.17167676767676768,4.605166557059089,0.004270421901165945
0.2727272727272727,10,1.4677992676220706,0,0.1,median,-0.32575757575757575,4.604467069550756,0.009520956216944331
0.2727272727272727,10,1.4677992676220706,0,0.1,chen12,-0.2573333333333333,4.605166088129963,0.00458842592665942
-0.3737373737373737,10,1.4677992676220706,0,0.1,median,-0.38583838383838376,4.6040622417792285,0.011007550404219761
-0.3737373737373737,10,1.4677992676220706,0,0.1,chen12,-0.38937373737373737,4.6051660628419535,0.0046155249212791695
-0.797979797979798,10,1.4677992676220706,0,0.1,median,-0.7923434343434345,4.603709297048974,0.012161906738365608
