trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
0.9191919191919191,1,0,0,0.1,median,-1.0171717171717172,4.605170185988092,0.05860910371313779
0.9191919191919191,1,0,0,0.1,chen12,-0.9046464646464645,4.605170185988092,0.009977343991421297
mean,1,0,0,0.1,median,-1.0171717171717172,4.605170185988092,0.05860910371313779
mean,1,0,0,0.1,chen12,-0.9046464646464645,4.605170185988092,0.009977343991421297
0.9191919191919191,11,0,0,0.1,median,-0.9464646464646463,4.605170185988092,0.025461559078643104
0.9191919191919191,11,0,0,0.1,chen12,-0.889090909090909,4.605170185988092,0.009787018756974592
0.2525252525252526,11,0,0,0.1,median,-0.3193939393939394,4.605170185988092,0.020274003070181925
0.2525252525252526,11,0,0,0.1,chen12,-0.2224242424242424,4.605170185988092,0.009787018756974594
-0.898989898989899,11,0,0,0.1,median,-0.8717171717171718,4.605170185988092,0.025461559078643108
-0.898989898989899,11,0,0,0.1,chen12,-0.9290909090909091,4.605170185988092,0.009787018756974594
0.09090909090909083,11,0,0,0.1,median,-0.23010101010101006,4.605170185988092,0.016077800337974867
0.09090909090909083,11,0,0,0.1,chen12,-0.09272727272727266,4.605170185988092,0.006839480388934028
0.4747474747474747,11,0,0,0.1,median,-0.5080808080808081,4.605170185988092,0.024229584141681186
0.4747474747474747,11,0,0,0.1,chen12,-0.44464646464646457,4.605170185988092,0.009787018756974592
-0.1515151515151515,11,0,0,0.1,median,-0.2204040404040404,4.605170185988092,0.017800937623263548
-0.1515151515151515,11,0,0,0.1,chen12,-0.18404040404040398,4.605170185988092,0.009323161189087005
0.2727272727272727,11,0,0,0.1,median,-0.3339393939393939,4.605170185988092,0.020811914915959455
0.2727272727272727,11,0,0,0.1,chen12,-0.2426262626262626,4.605170185988092,0.009787018756974592
-0.3737373737373737,11,0,0,0.1,median,-0.3630303030303029,4.605170185988092,0.023038196414459648
-0.3737373737373737,11,0,0,0.1,chen12,-0.4038383838383837,4.605170185988092,0.009787018756974594
-0.797979797979798,11,0,0,0.1,median,-0.7707070707070709,4.605170185988092,0.025461559078643108
-0.797979797979798,11,0,0,0.1,chen12,-0.828080808080808,4.605170185988092,0.009787018756974592
0.7171717171717171,11,0,0,0.1,median,-0.7444444444444445,4.605170185988092,0.025461559078643108
0.7171717171717171,11,0,0,0.1,chen12,-0.6870707070707072,4.605170185988092,0.009787018756974592
0.49494949494949503,11,0,0,0.1,median,-0.5266666666666668,4.605170185988092,0.02452903803178217
