trueloc,n_players,alpha,prop,eps,mech,selection_prop
-1.0,10,0.0001,0,0.1,median,1.0
-0.33333333333333337,10,0.0001,0,0.1,chen12,0.002
-0.2727272727272727,10,0.0001,0,0.1,chen12,0.002
-0.2525252525252525,10,0.0001,0,0.1,chen12,0.004
-0.23232323232323238,10,0.0001,0,0.1,chen12,0.002
-0.21212121212121215,10,0.0001,0,0.1,chen12,0.01
-0.19191919191919193,10,0.0001,0,0.1,chen12,0.006
-0.1717171717171717,10,0.0001,0,0.1,chen12,0.026
-0.1515151515151515,10,0.0001,0,0.1,chen12,0.012
-0.13131313131313127,10,0.0001,0,0.1,chen12,0.03
-0.11111111111111116,10,0.0001,0,0.1,chen12,0.03
-0.09090909090909094,10,0.0001,0,0.1,chen12,0.072
-0.07070707070707072,10,0.0001,0,0.1,chen12,0.074
-0.0505050505050505,10,0.0001,0,0.1,chen12,0.06
-0.030303030303030276,10,0.0001,0,0.1,chen12,0.07
-0.010101010101010055,10,0.0001,0,0.1,chen12,0.058
0.010101010101010166,10,0.0001,0,0.1,chen12,0.086
0.030303030303030276,10,0.0001,0,0.1,chen12,0.076
0.05050505050505061,10,0.0001,0,0.1,chen12,0.068
0.07070707070707072,10,0.0001,0,0.1,chen12,0.066
0.09090909090909083,10,0.0001,0,0.1,chen12,0.046
0.11111111111111116,10,0.0001,0,0.1,chen12,0.052
0.13131313131313127,10,0.0001,0,0.1,chen12,0.05
0.1515151515151516,10,0.0001,0,0.1,chen12,0.026
0.1717171717171717,10,0.0001,0,0.1,chen12,0.018
0.19191919191919182,10,0.0001,0,0.1,chen12,0.016
0.21212121212121215,10,0.0001,0,0.1,chen12,0.014
0.23232323232323226,10,0.0001,0,0.1,chen12,0.006
0.2525252525252526,10,0.0001,0,0.1,chen12,0.012
0.2727272727272727,10,0.0001,0,0.1,chen12,0.002
0.29292929292929304,10,0.0001,0,0.1,chen12,0.002
0.31313131313131315,10,0.0001,0,0.1,chen12,0.002
-0.36363636363636365,10,0.0006812920690579615,0,0.1,median,0.002
-0.3434343434343434,10,0.0006812920690579615,0,0.1,median,0.008
-0.33333333333333337,10,0.0006812920690579615,0,0.1,median,0.002
-0.3333333333333333,10,0.0006812920690579615,0,0.1,median,0.01
-0.32323232323232326,10,0.0006812920690579615,0,0.1,median,0.014
-0.3232323232323232,10,0.0006812920690579615,0,0.1,median,0.02
-0.31313131313131315,10,0.0006812920690579615,0,0.1,median,0.052
-0.3131313131313131,10,0.0006812920690579615,0,0.1,median,0.022
-0.30303030303030304,10,0.0006812920690579615,0,0.1,median,0.166
-0.303030303030303,10,0.0006812920690579615,0,0.1,median,0.006
-0.29292929292929293,10,0.0006812920690579615,0,0.1,median,0.212
-0.2828282828282828,10,0.0006812920690579615,0,0.1,median,0.22
-0.2727272727272727,10,0.0006812920690579615,0,0.1,median,0.164
-0.26262626262626265,10,0.0006812920690579615,0,0.1,median,0.004
-0.2626262626262626,10,0.0006812920690579615,0,0.1,median,0.07
-0.25252525252525254,10,0.0006812920690579615,0,0.1,median,0.002
-0.2525252525252525,10,0.0006812920690579615,0,0.1,median,0.026
-0.29292929292929293,10,0.0006812920690579615,0,0.1,chen12,0.002
-0.2727272727272727,10,0.0006812920690579615,0,0.1,chen12,0.002
-0.2525252525252525,10,0.0006812920690579615,0,0.1,chen12,0.004
-0.23232323232323238,10,0.0006812920690579615,0,0.1,chen12,0.002
-0.21212121212121215,10,0.0006812920690579615,0,0.1,chen12,0.01
-0.19191919191919193,10,0.0006812920690579615,0,0.1,chen12,0.006
-0.1717171717171717,10,0.0006812920690579615,0,0.1,chen12,0.02
-0.1515151515151515,10,0.0006812920690579615,0,0.1,chen12,0.014
-0.13131313131313127,10,0.0006812920690579615,0,0.1,chen12,0.034
-0.11111111111111116,10,0.0006812920690579615,0,0.1,chen12,0.024
-0.09090909090909094,10,0.0006812920690579615,0,0.1,chen12,0.062
-0.07070707070707072,10,0.0006812920690579615,0,0.1,chen12,0.074
-0.0505050505050505,10,0.0006812920690579615,0,0.1,chen12,0.06
-0.030303030303030276,10,0.0006812920690579615,0,0.1,chen12,0.076
-0.010101010101010055,10,0.0006812920690579615,0,0.1,chen12,0.052
0.010101010101010166,10,0.0006812920690579615,0,0.1,chen12,0.084
0.030303030303030276,10,0.0006812920690579615,0,0.1,chen12,0.09
0.05050505050505061,10,0.0006812920690579615,0,0.1,chen12,0.062
0.07070707070707072,10,0.0006812920690579615,0,0.1,chen12,0.066
0.09090909090909083,10,0.0006812920690579615,0,0.1,chen12,0.052
0.11111111111111116,10,0.0006812920690579615,0,0.1,chen12,0.05
0.13131313131313127,10,0.0006812920690579615,0,0.1,chen12,0.05
0.1515151515151516,10,0.0006812920690579615,0,0.1,chen12,0.026
0.1717171717171717,10,0.0006812920690579615,0,0.1,chen12,0.02
0.19191919191919182,10,0.0006812920690579615,0,0.1,chen12,0.018
0.21212121212121215,10,0.0006812920690579615,0,0.1,chen12,0.014
0.23232323232323226,10,0.0006812920690579615,0,0.1,chen12,0.008
0.2525252525252526,10,0.0006812920690579615,0,0.1,chen12,0.012
0.2727272727272727,10,0.0006812920690579615,0,0.1,chen12,0.002
