trueloc,n_players,alpha,prop,eps,mech,util,ent,util_se
0.9191919191919191,10,0.001,0,0.1,median,-0.968080808080808,,0.0017940030928721886
0.9191919191919191,10,0.001,0,0.1,chen12,-0.8878787878787875,,0.008624985120553093
0.2525252525252526,10,0.001,0,0.1,median,-0.3014141414141416,1.6145605998156782,0.001794003092872188
0.2525252525252526,10,0.001,0,0.1,chen12,-0.22161616161616166,0.3329092958585868,0.008520631616647775
-0.898989898989899,10,0.001,0,0.1,median,-0.8501010101010098,,0.0017940030928721886
-0.898989898989899,10,0.001,0,0.1,chen12,-0.9303030303030303,,0.008624985120553093
0.09090909090909083,10,0.001,0,0.1,median,-0.13979797979797975,1.480547573968663,0.0017940030928721886
0.09090909090909083,10,0.001,0,0.1,chen12,-0.085050505050505,1.1446526109988238,0.006129540622096805
0.4747474747474747,10,0.001,0,0.1,median,-0.5236363636363636,2.449118656232194,0.0017940030928721884
0.4747474747474747,10,0.001,0,0.1,chen12,-0.4434343434343434,0.33358104410959794,0.008624985120553093
-0.1515151515151515,10,0.001,0,0.1,median,-0.1026262626262626,1.7629623423179925,0.0017940030928721886
-0.1515151515151515,10,0.001,0,0.1,chen12,-0.18323232323232325,0.2010012659467449,0.008538813476004862
0.2727272727272727,10,0.001,0,0.1,median,-0.3216161616161616,1.686211227965232,0.0017940030928721886
0.2727272727272727,10,0.001,0,0.1,chen12,-0.2414141414141414,0.3331787920284246,0.008624985120553093
-0.3737373737373737,10,0.001,0,0.1,median,-0.3248484848484848,1.8283156144371264,0.0017940030928721886
-0.3737373737373737,10,0.001,0,0.1,chen12,-0.405050505050505,0.7249289554773685,0.008624985120553093
-0.797979797979798,10,0.001,0,0.1,median,-0.7490909090909094,3.041134645733889,0.0017940030928721886
-0.797979797979798,10,0.001,0,0.1,chen12,-0.8292929292929291,,0.008624985120553093
0.7171717171717171,10,0.001,0,0.1,median,-0.7660606060606058,2.8673076348124584,0.0017940030928721886
0.7171717171717171,10,0.001,0,0.1,chen12,-0.6858585858585861,0.3335810441095838,0.008624985120553093
mean,10,0.001,0,0.1,median,-0.5047272727272728,,0.00035880061857443684
mean,10,0.001,0,0.1,chen12,-0.4913131313131312,,0.0013594023306069283
0.9191919191919191,10,0.0031622776601683794,0,0.1,median,-0.7345454545454544,3.061377809601536,0.003267110781077225
0.9191919191919191,10,0.0031622776601683794,0,0.1,chen12,-0.8872727272727271,2.498377769180279,0.008621695855488554
0.2525252525252526,10,0.0031622776601683794,0,0.1,median,-0.06848484848484854,2.4508544321079726,0.003138083264484756
0.2525252525252526,10,0.0031622776601683794,0,0.1,chen12,-0.22101010101010105,2.418832212656773,0.008517589547568424
-0.898989898989899,10,0.0031622776601683794,0,0.1,median,-1.0836363636363637,3.0868090842172338,0.003267110781077226
-0.898989898989899,10,0.0031622776601683794,0,0.1,chen12,-0.9309090909090909,1.5785661014503731,0.008621695855488555
0.09090909090909083,10,0.0031622776601683794,0,0.1,median,-0.09373737373737384,2.2974793773019684,0.003267110781077225
0.09090909090909083,10,0.0031622776601683794,0,0.1,chen12,-0.08444444444444439,3.0135004213495615,0.006150047095561522
0.4747474747474747,10,0.0031622776601683794,0,0.1,median,-0.2901010101010101,3.368480019534176,0.0032671107810772248
0.4747474747474747,10,0.0031622776601683794,0,0.1,chen12,-0.4428282828282828,2.4983777691803364,0.008621695855488555
-0.1515151515151515,10,0.0031622776601683794,0,0.1,median,-0.3361616161616163,2.243910966251061,0.003267110781077225
-0.1515151515151515,10,0.0031622776601683794,0,0.1,chen12,-0.18383838383838388,1.887942565790708,0.008535204110819235
0.2727272727272727,10,0.0031622776601683794,0,0.1,median,-0.08808080808080802,2.5816638834506294,0.0032671107810772248
0.2727272727272727,10,0.0031622776601683794,0,0.1,chen12,-0.24080808080808075,2.462280518240861,0.008621695855488554
-0.3737373737373737,10,0.0031622776601683794,0,0.1,median,-0.5583838383838384,3.3408638505814716,0.003267110781077225
-0.3737373737373737,10,0.0031622776601683794,0,0.1,chen12,-0.40565656565656555,1.5785661014503818,0.008621695855488555
-0.797979797979798,10,0.0031622776601683794,0,0.1,median,-0.9826262626262627,3.0868090842172355,0.0032671107810772248
-0.797979797979798,10,0.0031622776601683794,0,0.1,chen12,-0.8298989898989898,1.5785661014503753,0.008621695855488554
0.7171717171717171,10,0.0031622776601683794,0,0.1,median,-0.5325252525252525,3.0989358319420712,0.003267110781077225
0.7171717171717171,10,0.0031622776601683794,0,0.1,chen12,-0.6852525252525254,2.4983777691803275,0.008621695855488554
mean,10,0.0031622776601683794,0,0.1,median,-0.476828282828283,2.8617184339205357,4.476468647709108e-05
mean,10,0.0031622776601683794,0,0.1,chen12,-0.49119191919191907,2.201338732992997,0.0013597085219137382
0.9191919191919191,10,0.01,0,0.1,median,-0.7085858585858584,3.4056846206387497,0.009830078630045138
0.9191919191919191,10,0.01,0,0.1,chen12,-0.8892929292929291,4.290447279730999,0.008642026615207648
0.2525252525252526,10,0.01,0,0.1,median,-0.08676767676767679,3.5192968962038114,0.006238295846451194
0.2525252525252526,10,0.01,0,0.1,chen12,-0.2230303030303031,4.28042595340321,0.00853721215792638
-0.898989898989899,10,0.01,0,0.1,median,-1.1095959595959597,3.3524947964068064,0.009830078630045138
-0.898989898989899,10,0.01,0,0.1,chen12,-0.9288888888888889,4.063995240546928,0.00864202661520765
0.09090909090909083,10,0.01,0,0.1,median,-0.12353535353535364,3.1049752004564493,0.009343139498487385
0.09090909090909083,10,0.01,0,0.1,chen12,-0.08646464646464638,4.3981983136879235,0.006094718811234986
0.4747474747474747,10,0.01,0,0.1,median,-0.26636363636363636,3.569246375376004,0.009210941577848361
0.4747474747474747,10,0.01,0,0.1,chen12,-0.44484848484848477,4.2904472797310005,0.00864202661520765
-0.1515151515151515,10,0.01,0,0.1,median,-0.36212121212121207,3.1793234355845694,0.009830078630045138
-0.1515151515151515,10,0.01,0,0.1,chen12,-0.18181818181818182,4.1280855939048084,0.008556694377594898
0.2727272727272727,10,0.01,0,0.1,median,-0.09828282828282826,3.57144941233925,0.006214961984939033
0.2727272727272727,10,0.01,0,0.1,chen12,-0.24282828282828284,4.285143400907517,0.00864202661520765
-0.3737373737373737,10,0.01,0,0.1,median,-0.5843434343434344,3.6627703566752534,0.009830078630045138
-0.3737373737373737,10,0.01,0,0.1,chen12,-0.4036363636363637,4.063995240546931,0.00864202661520765
-0.797979797979798,10,0.01,0,0.1,median,-1.0085858585858585,3.3524947964068064,0.00983007863004514
-0.797979797979798,10,0.01,0,0.1,chen12,-0.8278787878787878,4.063995240546934,0.008642026615207648
0.7171717171717171,10,0.01,0,0.1,median,-0.5065656565656564,3.4170545694413894,0.009830078630045138
0.7171717171717171,10,0.01,0,0.1,chen12,-0.6872727272727275,4.2904472797310005,0.008642026615207648
mean,10,0.01,0,0.1,median,-0.4854747474747476,3.4134790459529087,0.0022867928388035723
mean,10,0.01,0,0.1,chen12,-0.4915959595959596,4.215518082273725,0.0013642632303995533
0.9191919191919191,10,0.03162277660168379,0,0.1,median,-0.741212121212121,3.802584751597747,0.01676023931438089
0.9191919191919191,10,0.03162277660168379,0,0.1,chen12,-0.8911111111111109,4.5677174490484855,0.008613242130935471
0.2525252525252526,10,0.03162277660168379,0,0.1,median,-0.14404040404040405,4.048822955126313,0.011357794233387692
0.2525252525252526,10,0.03162277660168379,0,0.1,chen12,-0.2248484848484849,4.567427841357216,0.008507209591827495
-0.898989898989899,10,0.03162277660168379,0,0.1,median,-1.0769696969696971,3.7427288828329415,0.01676023931438089
-0.898989898989899,10,0.03162277660168379,0,0.1,chen12,-0.9270707070707069,4.5592426415882334,0.008613242130935473
0.09090909090909083,10,0.03162277660168379,0,0.1,median,-0.14848484848484853,4.178730517653257,0.01167224056801279
0.09090909090909083,10,0.03162277660168379,0,0.1,chen12,-0.08666666666666659,4.58349256154615,0.006208925843212953
0.4747474747474747,10,0.03162277660168379,0,0.1,median,-0.30323232323232324,3.8735871907361186,0.01556013313206028
0.4747474747474747,10,0.03162277660168379,0,0.1,chen12,-0.44666666666666655,4.5677174490484855,0.008613242130935473
-0.1515151515151515,10,0.03162277660168379,0,0.1,median,-0.33313131313131306,4.177785780344704,0.016025296297297657
-0.1515151515151515,10,0.03162277660168379,0,0.1,chen12,-0.18,4.561543880420893,0.008528483278875402
